unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
488,object,bus,0.408595386484,bus,1628191.0,1853792.0,1010029.0,0.408595386484
550,object,train,0.251302314107,train,1646804.0,1883285.0,708957.0,0.251302314107
1538,object,horse,0.242668095526,horse,1230680.0,1679891.0,568376.0,0.242668095526
557,object,bicycle,0.234021737055,bicycle,1152271.0,1626414.0,526954.0,0.234021737055
280,object,train,0.233140693905,train,1646804.0,1721341.0,636790.0,0.233140693905
1775,object,bus,0.228259195579,bus,1628191.0,1673608.0,613605.0,0.228259195579
418,object,boat,0.216690230601,boat,1245134.0,1619669.0,510216.0,0.216690230601
356,object,airplane,0.206611885386,airplane,1293178.0,1776217.0,525582.0,0.206611885386
1201,object,bed,0.19774981423,bed,5819168.0,1695373.0,1240659.0,0.19774981423
441,object,bus,0.194374595448,bus,1628191.0,1575093.0,521308.0,0.194374595448
219,object,pool table,0.189267734364,pool table,435101.0,1715767.0,342303.0,0.189267734364
1617,object,airplane,0.180781544752,airplane,1293178.0,1822124.0,476963.0,0.180781544752
872,object,pool table,0.180647353492,pool table,435101.0,1642725.0,317922.0,0.180647353492
670,object,airplane,0.179203165975,airplane,1293178.0,1665655.0,449653.0,0.179203165975
886,object,motorbike,0.176756197269,motorbike,1440771.0,1605000.0,457494.0,0.176756197269
864,object,bus,0.175001194961,bus,1628191.0,1665852.0,490605.0,0.175001194961
1122,object,skyscraper,0.173389269344,skyscraper,1270392.0,1734963.0,444095.0,0.173389269344
107,object,train,0.172186261097,train,1646804.0,1502687.0,462639.0,0.172186261097
1521,object,bus,0.170756484101,bus,1628191.0,1473164.0,452337.0,0.170756484101
1526,object,bottle,0.169878793488,bottle,940192.0,1625585.0,372578.0,0.169878793488
1555,object,tvmonitor,0.167199873689,tvmonitor,1019561.0,1767424.0,399232.0,0.167199873689
1655,object,train,0.164571745125,train,1646804.0,1695744.0,472353.0,0.164571745125
1465,object,train,0.163807465799,train,1646804.0,1727892.0,474993.0,0.163807465799
1915,object,pool table,0.162013225569,pool table,435101.0,1668294.0,293265.0,0.162013225569
176,object,boat,0.160832422632,boat,1245134.0,1646214.0,400594.0,0.160832422632
267,object,car,0.159579478615,car,5354795.0,1652073.0,964274.0,0.159579478615
602,object,pool table,0.158617676473,pool table,435101.0,1657198.0,286441.0,0.158617676473
474,object,dog,0.158485881,dog,3793935.0,1646083.0,744218.0,0.158485881
1902,object,car,0.157601750164,car,5354795.0,1526667.0,936877.0,0.157601750164
1840,object,bus,0.156992928885,bus,1628191.0,1603679.0,438534.0,0.156992928885
995,object,bed,0.156963010201,bed,5819168.0,1559256.0,1001017.0,0.156963010201
63,object,sofa,0.153319621773,sofa,4094071.0,1745049.0,776239.0,0.153319621773
1772,object,motorbike,0.153303146536,motorbike,1440771.0,1657699.0,411865.0,0.153303146536
162,object,motorbike,0.152491249242,motorbike,1440771.0,1618993.0,404851.0,0.152491249242
1891,object,train,0.146049605698,train,1646804.0,1608943.0,414904.0,0.146049605698
1853,object,motorbike,0.145838620713,motorbike,1440771.0,1539019.0,379258.0,0.145838620713
1211,object,horse,0.145450566913,horse,1230680.0,1606514.0,360270.0,0.145450566913
547,object,bus,0.142576400125,bus,1628191.0,1599769.0,402801.0,0.142576400125
1077,object,airplane,0.14125818071,airplane,1293178.0,1614127.0,359849.0,0.14125818071
1258,object,mountain,0.140863816724,mountain,5469345.0,1685336.0,883397.0,0.140863816724
1003,object,bed,0.139773902166,bed,5819168.0,1548147.0,903476.0,0.139773902166
1073,object,stairway,0.136507504165,stairway,488990.0,1730816.0,266624.0,0.136507504165
126,object,house,0.135951646867,house,1833277.0,1653246.0,417270.0,0.135951646867
974,object,bicycle,0.134884092619,bicycle,1152271.0,1403993.0,303819.0,0.134884092619
630,object,tvmonitor,0.134243258531,tvmonitor,1019561.0,1639357.0,314696.0,0.134243258531
110,object,track,0.133197491301,track,493725.0,1731927.0,261606.0,0.133197491301
1158,object,bed,0.129232811128,bed,5819168.0,1567626.0,845367.0,0.129232811128
641,object,pool table,0.12912751077,pool table,435101.0,1532284.0,224991.0,0.12912751077
865,object,sea,0.128342888134,sea,2272224.0,1730692.0,455310.0,0.128342888134
323,object,cat,0.127362304204,cat,4163987.0,1622784.0,653753.0,0.127362304204
820,object,bird,0.127350650348,bird,1030707.0,1522935.0,288471.0,0.127350650348
1798,object,bottle,0.12640375835,bottle,940192.0,1608996.0,286067.0,0.12640375835
1792,object,dog,0.125880464416,dog,3793935.0,1635413.0,607035.0,0.125880464416
1636,object,seat,0.125829890795,seat,1330231.0,1574928.0,324699.0,0.125829890795
666,object,seat,0.125666098515,seat,1330231.0,1637725.0,331334.0,0.125666098515
92,object,motorbike,0.12552884825,motorbike,1440771.0,1578970.0,336788.0,0.12552884825
263,object,pool table,0.125457703236,pool table,435101.0,1551710.0,221475.0,0.125457703236
79,object,book,0.123690070879,book,615007.0,1703587.0,255219.0,0.123690070879
1751,object,seat,0.12317183244,seat,1330231.0,1750836.0,337883.0,0.12317183244
339,object,dog,0.12124789894,dog,3793935.0,1604017.0,583716.0,0.12124789894
1570,object,car,0.120815407462,car,5354795.0,1451574.0,733675.0,0.120815407462
24,object,airplane,0.11967183137,airplane,1293178.0,1700951.0,320016.0,0.11967183137
1470,object,sea,0.11934495962,sea,2272224.0,1749719.0,428821.0,0.11934495962
1488,object,stairway,0.117465631665,stairway,488990.0,1676550.0,227637.0,0.117465631665
1923,object,pool table,0.117205003657,pool table,435101.0,1597887.0,213279.0,0.117205003657
1403,object,dog,0.116724355378,dog,3793935.0,1667535.0,570854.0,0.116724355378
880,object,house,0.116465935947,house,1833277.0,1568540.0,354866.0,0.116465935947
178,object,motorbike,0.116354163969,motorbike,1440771.0,1619561.0,318969.0,0.116354163969
978,object,pool table,0.116226735306,pool table,435101.0,1538053.0,205454.0,0.116226735306
445,object,cat,0.115865400822,cat,4163987.0,1628766.0,601488.0,0.115865400822
319,object,pool table,0.114816506023,pool table,435101.0,1593719.0,208951.0,0.114816506023
627,object,snow,0.114243804524,snow,995032.0,1747200.0,281162.0,0.114243804524
236,object,airplane,0.114142696023,airplane,1293178.0,1562714.0,292583.0,0.114142696023
1083,object,motorbike,0.113880498775,motorbike,1440771.0,1366757.0,287035.0,0.113880498775
1972,object,seat,0.113261113741,seat,1330231.0,1667976.0,305032.0,0.113261113741
1917,object,mountain,0.112156530013,mountain,5469345.0,1587921.0,711697.0,0.112156530013
1076,object,pool table,0.111500641115,pool table,435101.0,1625400.0,206700.0,0.111500641115
1379,object,train,0.111035694737,train,1646804.0,1667901.0,331268.0,0.111035694737
1682,object,airplane,0.110964315851,airplane,1293178.0,1634844.0,292454.0,0.110964315851
1099,object,pool table,0.109969257887,pool table,435101.0,1685755.0,210122.0,0.109969257887
1731,object,sink,0.108999473798,sink,489770.0,1855938.0,230551.0,0.108999473798
1355,object,sink,0.107890931371,sink,489770.0,1669197.0,210249.0,0.107890931371
711,object,sink,0.107214550608,sink,489770.0,1678971.0,210005.0,0.107214550608
1371,object,mountain,0.107010528008,mountain,5469345.0,1621384.0,685434.0,0.107010528008
840,object,table,0.106828369343,table,4805122.0,1723483.0,630125.0,0.106828369343
982,object,airplane,0.10643587653,airplane,1293178.0,1704554.0,288373.0,0.10643587653
415,object,bottle,0.106283966586,bottle,940192.0,1579487.0,242073.0,0.106283966586
366,object,toilet,0.106210962748,toilet,310112.0,1444145.0,168432.0,0.106210962748
1247,object,car,0.106032651852,car,5354795.0,1562039.0,663100.0,0.106032651852
1976,object,water,0.10573976501,water,5649040.0,1702138.0,702979.0,0.10573976501
778,object,sink,0.104187471686,sink,489770.0,1501578.0,187897.0,0.104187471686
1033,object,tvmonitor,0.104090351752,tvmonitor,1019561.0,1430580.0,230992.0,0.104090351752
346,object,skyscraper,0.103971267341,skyscraper,1270392.0,1563935.0,266935.0,0.103971267341
1786,object,painting,0.103419142509,painting,2207098.0,1614336.0,358168.0,0.103419142509
2001,object,bed,0.102744128715,bed,5819168.0,1281504.0,661579.0,0.102744128715
1259,object,toilet,0.101657964436,toilet,310112.0,1651054.0,180971.0,0.101657964436
179,object,dog,0.101615253429,dog,3793935.0,1565486.0,494364.0,0.101615253429
1197,object,horse,0.100884227504,horse,1230680.0,1444876.0,245186.0,0.100884227504
297,object,train,0.100767032839,train,1646804.0,1615460.0,298636.0,0.100767032839
1393,object,horse,0.100276333139,horse,1230680.0,1533816.0,251949.0,0.100276333139
1945,object,pool table,0.0995841461451,pool table,435101.0,1626815.0,186738.0,0.0995841461451
541,object,bicycle,0.0991807677993,bicycle,1152271.0,1626835.0,250763.0,0.0991807677993
1908,object,airplane,0.0991499542817,airplane,1293178.0,1365846.0,239860.0,0.0991499542817
1931,object,case,0.0984262736506,case,608750.0,1567964.0,195048.0,0.0984262736506
367,object,flower,0.0979946263813,flower,591382.0,1659115.0,200854.0,0.0979946263813
1476,object,horse,0.0974386303988,horse,1230680.0,1615222.0,252680.0,0.0974386303988
1200,object,car,0.0973392761486,car,5354795.0,1362270.0,595836.0,0.0973392761486
292,object,sofa,0.0969563632201,sofa,4094071.0,1607431.0,503937.0,0.0969563632201
55,object,water,0.0969069575973,water,5649040.0,1645309.0,644424.0,0.0969069575973
1213,object,bed,0.096291533492,bed,5819168.0,1566980.0,648754.0,0.096291533492
475,object,sea,0.0962351533527,sea,2272224.0,1652778.0,344564.0,0.0962351533527
2006,object,field,0.096208099007,field,1883336.0,1560154.0,302216.0,0.096208099007
1477,object,house,0.095994465912,house,1833277.0,1530307.0,294605.0,0.095994465912
1966,object,cat,0.0959424735383,cat,4163987.0,1559726.0,501073.0,0.0959424735383
640,object,bus,0.0953593994456,bus,1628191.0,1546878.0,276414.0,0.0953593994456
430,object,airplane,0.0947048974067,airplane,1293178.0,1578904.0,248469.0,0.0947048974067
1647,object,cat,0.0945826292264,cat,4163987.0,1537394.0,492655.0,0.0945826292264
1733,object,washer,0.0943360309263,washer,211900.0,1581708.0,154616.0,0.0943360309263
707,object,bird,0.0942866428452,bird,1030707.0,1484501.0,216717.0,0.0942866428452
1734,object,water,0.094156211145,water,5649040.0,1630320.0,626416.0,0.094156211145
570,object,train,0.0930089803342,train,1646804.0,1622364.0,278188.0,0.0930089803342
2014,object,tvmonitor,0.0918896186998,tvmonitor,1019561.0,1506732.0,212604.0,0.0918896186998
577,object,tent,0.0916659558635,tent,221716.0,1634067.0,155828.0,0.0916659558635
831,object,waterfall,0.091568341937,waterfall,246334.0,1645760.0,158722.0,0.091568341937
1671,object,house,0.0909913306638,house,1833277.0,1644823.0,290082.0,0.0909913306638
498,object,bird,0.0908332178257,bird,1030707.0,1558474.0,215600.0,0.0908332178257
251,object,bottle,0.0907981608906,bottle,940192.0,1486823.0,202025.0,0.0907981608906
1975,object,case,0.0905545849349,case,608750.0,1575958.0,181408.0,0.0905545849349
405,object,pottedplant,0.0903729842538,pottedplant,925877.0,1514586.0,202272.0,0.0903729842538
1600,object,airplane,0.0903433552749,airplane,1293178.0,1464791.0,228519.0,0.0903433552749
422,object,track,0.0901931503766,track,493725.0,1565023.0,170323.0,0.0901931503766
1541,object,house,0.0899443159771,house,1833277.0,1644780.0,287016.0,0.0899443159771
1245,object,motorbike,0.0896461786737,motorbike,1440771.0,1479508.0,240254.0,0.0896461786737
581,object,rock,0.0894875877656,rock,1615403.0,1497153.0,255657.0,0.0894875877656
1012,object,bridge,0.0888670848187,bridge,432492.0,1628312.0,168191.0,0.0888670848187
929,object,stove,0.0882295695013,stove,315517.0,1730816.0,165909.0,0.0882295695013
482,object,horse,0.0878714280511,horse,1230680.0,1606864.0,229199.0,0.0878714280511
1028,object,field,0.087700095007,field,1883336.0,1616512.0,282189.0,0.087700095007
125,object,boat,0.0875779520686,boat,1245134.0,1605584.0,229556.0,0.0875779520686
336,object,bus,0.0874698383658,bus,1628191.0,1587441.0,258647.0,0.0874698383658
1128,object,car,0.0874069991645,car,5354795.0,1468038.0,548427.0,0.0874069991645
334,object,chair,0.0874051494887,chair,4632321.0,1670525.0,506620.0,0.0874051494887
1683,object,pottedplant,0.0867213037297,pottedplant,925877.0,1604108.0,201895.0,0.0867213037297
516,object,boat,0.0866604573492,boat,1245134.0,1493108.0,218373.0,0.0866604573492
1665,object,desk,0.0866501056041,desk,916228.0,1665494.0,205868.0,0.0866501056041
1017,object,case,0.0865921842915,case,608750.0,1590430.0,175256.0,0.0865921842915
1999,object,train,0.0865086919561,train,1646804.0,1534425.0,253292.0,0.0865086919561
1568,object,painting,0.0864627940122,painting,2207098.0,1477068.0,293193.0,0.0864627940122
861,object,bird,0.0861367741431,bird,1030707.0,1523134.0,202534.0,0.0861367741431
1588,object,washer,0.0859548024045,washer,211900.0,1569497.0,141000.0,0.0859548024045
693,object,bottle,0.0859015589622,bottle,940192.0,1619923.0,202521.0,0.0859015589622
1309,object,chair,0.0857813726577,chair,4632321.0,1584912.0,491188.0,0.0857813726577
677,object,pool table,0.0854800090706,pool table,435101.0,1517912.0,153797.0,0.0854800090706
632,object,airplane,0.0853572355707,airplane,1293178.0,1566569.0,224903.0,0.0853572355707
70,object,water,0.0849749053585,water,5649040.0,1554397.0,564171.0,0.0849749053585
317,object,rock,0.0843998433839,rock,1615403.0,1672082.0,255868.0,0.0843998433839
53,object,road,0.0840998025984,road,12902631.0,1732596.0,1135338.0,0.0840998025984
710,object,sink,0.0839803394178,sink,489770.0,1763475.0,174568.0,0.0839803394178
938,object,bicycle,0.0835630285767,bicycle,1152271.0,1530747.0,206911.0,0.0835630285767
1565,object,bed,0.0832330172152,bed,5819168.0,1485811.0,561297.0,0.0832330172152
885,object,dog,0.0831873212297,dog,3793935.0,1460819.0,403558.0,0.0831873212297
1055,object,bottle,0.0824332326589,bottle,940192.0,1465347.0,183195.0,0.0824332326589
1068,object,swimming pool,0.0823388171964,swimming pool,200439.0,1700017.0,144577.0,0.0823388171964
