unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
1242,object,bus,0.02284717108,bus,1628191.0,1566263.0,71354.0,0.02284717108
1879,object,train,0.0228380942194,train,1646804.0,1661798.0,73875.0,0.0228380942194
870,object,grandstand,0.022800229732,grandstand,516123.0,849795.0,30449.0,0.022800229732
1688,object,tent,0.0227951965528,tent,221716.0,1671482.0,42194.0,0.0227951965528
1465,object,bush,0.0227753825673,bush,776621.0,1644992.0,53925.0,0.0227753825673
813,object,ceiling,0.022773912831,ceiling,12114424.0,985701.0,291698.0,0.022773912831
1986,object,person,0.0227376963887,person,14523849.0,1667675.0,359973.0,0.0227376963887
567,object,sky,0.0227073731038,sky,36622673.0,1368658.0,843529.0,0.0227073731038
2011,object,book,0.022694797695,book,615007.0,1386149.0,44408.0,0.022694797695
2190,object,airplane,0.0226259482153,airplane,1293178.0,1613715.0,64316.0,0.0226259482153
2147,object,field,0.0226080144608,field,1883336.0,1649065.0,78095.0,0.0226080144608
1773,object,building,0.0226059099765,building,35246027.0,1601950.0,814568.0,0.0226059099765
1761,object,chandelier,0.0225591538596,chandelier,180873.0,1140934.0,29161.0,0.0225591538596
2085,object,bush,0.0225203529361,bush,776621.0,1624448.0,52882.0,0.0225203529361
1034,object,sky,0.0224962981625,sky,36622673.0,1291729.0,834168.0,0.0224962981625
280,object,computer,0.0224531949336,computer,374106.0,738183.0,24426.0,0.0224531949336
1592,object,bicycle,0.0224447944265,bicycle,1152271.0,1177075.0,51134.0,0.0224447944265
1311,object,fence,0.022405019225,fence,2232883.0,1687892.0,85920.0,0.022405019225
1555,object,skyscraper,0.0223837096887,skyscraper,1270392.0,1611357.0,63092.0,0.0223837096887
1641,object,fence,0.0223796437128,fence,2232883.0,1682601.0,85709.0,0.0223796437128
1633,object,bed,0.0223685774621,bed,5819168.0,1603188.0,162395.0,0.0223685774621
2191,object,fireplace,0.0223431709982,fireplace,390206.0,1663799.0,44890.0,0.0223431709982
1848,object,shelf,0.0223303943587,shelf,1877362.0,1651836.0,77087.0,0.0223303943587
1064,object,sea,0.0223157627896,sea,2272224.0,841117.0,67960.0,0.0223157627896
717,object,road,0.022310473649,road,12902631.0,906607.0,301367.0,0.022310473649
1007,object,trench,0.0223072751686,trench,50596.0,697828.0,16331.0,0.0223072751686
344,object,bird,0.0222934428666,bird,1030707.0,860817.0,41249.0,0.0222934428666
2098,object,bird,0.0222916048392,bird,1030707.0,1728502.0,60166.0,0.0222916048392
339,object,ball,0.022276272054,ball,122639.0,690225.0,17713.0,0.022276272054
1781,object,chest of drawers,0.0222759753423,chest of drawers,472331.0,1398616.0,40769.0,0.0222759753423
232,object,playground,0.0222655813942,playground,67455.0,793356.0,18749.0,0.0222655813942
963,object,dog,0.0222414513131,dog,3793935.0,624351.0,96131.0,0.0222414513131
40,object,person,0.0222319304823,person,14523849.0,790734.0,333068.0,0.0222319304823
1727,object,person,0.0222202213442,person,14523849.0,1642849.0,351419.0,0.0222202213442
777,object,food,0.0221966364098,food,336693.0,1106895.0,31347.0,0.0221966364098
1411,object,bus,0.0221813668914,bus,1628191.0,1006644.0,57176.0,0.0221813668914
784,object,flower,0.0221810948845,flower,591382.0,775591.0,29663.0,0.0221810948845
1277,object,sky,0.0221759425161,sky,36622673.0,929991.0,814699.0,0.0221759425161
