unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
488,object,bus,0.332370348981,bus,424398.0,493841.0,229062.0,0.332370348981
418,object,boat,0.294347745203,boat,551084.0,485607.0,235754.0,0.294347745203
1526,object,bottle,0.274206999869,bottle,501809.0,488232.0,213055.0,0.274206999869
1555,object,tvmonitor,0.27177346125,tvmonitor,399637.0,502320.0,192745.0,0.27177346125
557,object,bicycle,0.250873081327,bicycle,587121.0,466996.0,211412.0,0.250873081327
1798,object,bottle,0.230700515518,bottle,501809.0,484627.0,184912.0,0.230700515518
550,object,train,0.214452605722,train,329032.0,481303.0,143092.0,0.214452605722
1538,object,horse,0.213735702414,horse,658618.0,455788.0,196244.0,0.213735702414
864,object,bus,0.205076207577,bus,424398.0,472915.0,152702.0,0.205076207577
1775,object,bus,0.201658446784,bus,424398.0,472473.0,150510.0,0.201658446784
886,object,motorbike,0.195847998022,motorbike,732780.0,442503.0,192480.0,0.195847998022
630,object,tvmonitor,0.191988128122,tvmonitor,399637.0,469463.0,139982.0,0.191988128122
176,object,boat,0.191534650668,boat,551084.0,460996.0,162688.0,0.191534650668
280,object,train,0.176541089412,train,329032.0,448444.0,116661.0,0.176541089412
1328,object,bottle,0.174250731533,bottle,501809.0,493008.0,147624.0,0.174250731533
547,object,bus,0.168990948483,bus,424398.0,440252.0,124995.0,0.168990948483
1122,object,skyscraper,0.165126241284,skyscraper,812956.0,474632.0,182482.0,0.165126241284
415,object,bottle,0.164994114944,bottle,501809.0,446410.0,134293.0,0.164994114944
1266,object,bottle,0.163505538433,bottle,501809.0,451422.0,133956.0,0.163505538433
1840,object,bus,0.161739157391,bus,424398.0,475010.0,125217.0,0.161739157391
356,object,airplane,0.161285079895,airplane,741699.0,494446.0,171682.0,0.161285079895
1072,object,bottle,0.158422539598,bottle,501809.0,450273.0,130204.0,0.158422539598
1902,object,car,0.15802260957,car,1813646.0,460854.0,310376.0,0.15802260957
267,object,car,0.157699738676,car,1813646.0,470528.0,311146.0,0.157699738676
1175,object,ball,0.157693669558,ball,91092.0,451651.0,73929.0,0.157693669558
1521,object,bus,0.157646148829,bus,424398.0,434675.0,116987.0,0.157646148829
107,object,train,0.153479161589,train,329032.0,428204.0,100756.0,0.153479161589
162,object,motorbike,0.152268375421,motorbike,732780.0,444874.0,155623.0,0.152268375421
430,object,airplane,0.149388366465,airplane,741699.0,458459.0,155987.0,0.149388366465
1617,object,airplane,0.147775146709,airplane,741699.0,493827.0,159073.0,0.147775146709
1077,object,airplane,0.147588555885,airplane,741699.0,426094.0,150187.0,0.147588555885
1786,object,painting,0.147182460093,painting,252894.0,456924.0,91069.0,0.147182460093
652,object,bottle,0.14453532157,bottle,501809.0,473271.0,123136.0,0.14453532157
693,object,bottle,0.143181021796,bottle,501809.0,476914.0,122583.0,0.143181021796
1682,object,airplane,0.142778496286,airplane,741699.0,476792.0,152238.0,0.142778496286
2014,object,tvmonitor,0.141935389652,tvmonitor,399637.0,460495.0,106909.0,0.141935389652
92,object,motorbike,0.140052909225,motorbike,732780.0,432500.0,143152.0,0.140052909225
831,object,waterfall,0.139240328632,waterfall,155710.0,493518.0,79350.0,0.139240328632
1568,object,painting,0.138180045646,painting,252894.0,452270.0,85610.0,0.138180045646
1853,object,motorbike,0.136925046553,motorbike,732780.0,427892.0,139785.0,0.136925046553
251,object,bottle,0.136923985941,bottle,501809.0,431418.0,112392.0,0.136923985941
1772,object,motorbike,0.131957135298,motorbike,732780.0,445953.0,137410.0,0.131957135298
1211,object,horse,0.131726076271,horse,658618.0,424952.0,126121.0,0.131726076271
24,object,airplane,0.127153327328,airplane,741699.0,469558.0,136641.0,0.127153327328
1033,object,tvmonitor,0.126040403195,tvmonitor,399637.0,408038.0,90405.0,0.126040403195
1876,object,pottedplant,0.125539132705,pottedplant,543881.0,456120.0,111537.0,0.125539132705
405,object,pottedplant,0.122862917339,pottedplant,543881.0,450605.0,108816.0,0.122862917339
1600,object,airplane,0.122392519013,airplane,741699.0,415353.0,126172.0,0.122392519013
1945,object,tvmonitor,0.121735545654,tvmonitor,399637.0,465644.0,93904.0,0.121735545654
305,object,bottle,0.121439885343,bottle,501809.0,465323.0,104730.0,0.121439885343
126,object,house,0.121431949986,house,408431.0,464061.0,94476.0,0.121431949986
